shap_sample_idx,cluster,pca_x,pca_y
48307,0,-2.9634705,-7.2766123
22061,1,8.715716,1.2592725
88991,3,-2.5181293,-1.5074985
109189,4,-4.5663705,4.0410533
149474,1,8.543162,1.2317396
137191,3,-2.834917,-2.3472097
17844,4,-4.27795,4.0076003
9128,3,-2.6524322,-2.165892
116109,4,-4.036536,3.9505246
83385,2,-4.1447883,2.6063333
34546,4,-4.332194,3.8920054
15464,4,-4.564398,4.2695456
165494,1,8.584021,1.1561444
77416,4,-4.4935493,3.8411841
95767,3,-2.8169158,-3.0247138
17739,1,8.42639,1.2486304
188615,3,-2.5035927,-2.3913887
4051,4,-4.293765,3.9261754
169505,4,-4.338529,4.069465
159772,1,8.536761,-0.157245
176024,4,-4.473869,4.135095
36600,0,-3.5519524,-8.536627
2518,4,-4.154143,4.037927
193325,1,5.225554,-4.4193273
150094,4,-4.306464,3.9595058
112740,2,-3.8920228,2.3651636
165031,1,5.955517,-5.1384616
108636,4,-4.490225,4.0591035
41372,0,-3.0161383,-7.038435
162283,1,8.181463,0.17601256
38299,0,-3.2865427,-6.9106507
169490,1,8.766912,1.3329201
82234,1,8.83438,1.2395622
51500,1,8.620677,1.1752532
161539,1,8.564519,1.0444943
31677,1,8.91397,1.1367221
171678,4,-4.297595,3.7692928
106873,3,-2.8145325,-4.7144046
156309,2,-4.4444847,2.5932102
193185,2,-3.9894965,2.0930033
83998,2,-4.025445,2.0481198
103114,1,8.311314,0.15399465
169746,1,8.766112,1.4576017
127678,3,-2.5668364,-2.0508573
177925,4,-4.436671,3.897693
173953,2,-4.663214,2.4953067
91932,1,8.15269,0.3032752
173266,2,-4.6655135,2.653906
137120,3,-2.848282,-2.4040494
153472,2,-4.057624,2.1935716
186418,2,-4.467196,2.8010929
125111,3,-2.4924855,-4.6425943
34106,4,-4.410767,3.628378
124120,2,-4.1504645,2.8238168
89676,4,-4.0534983,4.1342883
50514,4,-4.2631288,3.934209
50501,4,-4.2488832,4.03712
192458,3,-2.3039432,-3.0287461
64713,0,-2.9811506,-6.990766
107026,3,-3.150043,-5.1151967
108472,1,8.874658,0.6722973
44440,0,-3.7527316,-8.71816
47707,1,6.35321,-4.7714067
179484,3,-3.1989627,-3.0574849
99852,0,-3.7618752,-8.538556
181889,4,-4.5199833,4.1591196
177953,4,-4.517733,3.8965263
89227,2,-4.4471636,3.2037551
51908,2,-3.9853635,2.7464492
111631,4,-4.6726127,4.159126
38722,0,-3.6879144,-8.249415
185929,3,-2.5046022,-3.5950973
154851,3,-2.4666288,-1.5627834
78121,1,8.242658,0.23603646
34637,4,-4.326913,4.0415063
154877,4,-4.2719164,3.8722353
36424,0,-3.284764,-7.68841
80561,1,5.5004325,-5.002195
16606,4,-4.513842,4.155646
154838,4,-4.3844995,3.9592116
94196,3,-2.7389073,-4.657912
186216,4,-4.4279804,3.8407667
101334,4,-4.610482,3.997604
99726,0,-3.5676675,-7.613089
35483,4,-4.3331604,4.0800753
31847,1,5.419934,-4.0632596
147825,1,8.632958,1.2753103
181875,2,-4.461195,2.724918
180925,4,-4.6062174,3.9519687
100948,0,-3.2220232,-8.114016
161557,1,8.396206,1.3750749
166636,2,-4.1964664,2.539313
51359,4,-4.022245,3.7884426
60457,0,-4.0143313,-6.678523
114193,0,-3.850881,-8.12736
36115,1,5.7638245,-5.039827
106117,1,8.557246,1.2949784
115313,3,-2.896541,-3.5691752
7832,4,-4.366953,4.0492826
112042,0,-3.2576518,-8.778152
113407,0,-3.2265902,-7.9384804
77297,3,-2.4634018,-1.3497907
111748,4,-4.3479786,3.6278036
192605,3,-2.5316207,-2.8235123
96150,1,8.633982,1.3398306
100095,0,-3.770747,-8.308881
190460,1,8.507276,1.4972918
19392,1,8.932762,1.1545047
15389,1,8.625548,1.4003065
48305,0,-2.9324632,-7.262506
47632,1,6.3313828,-5.205628
174757,1,8.5078,-0.098478094
27626,2,-4.6189446,3.2220075
93843,1,8.350142,0.3114979
81093,4,-4.2851706,3.919093
159327,1,8.68316,1.1204853
163948,2,-4.4159346,2.8302584
49689,4,-4.3589745,3.8416488
146998,1,8.815269,0.6262505
157991,4,-4.368371,4.0480204
45333,0,-3.9241636,-7.6738157
48556,0,-3.4192429,-7.4903436
114161,1,8.480685,0.87173504
147611,3,-2.657369,-1.3964653
185817,2,-4.7419515,1.8018364
147613,1,8.395031,-0.1645905
33977,1,8.900851,0.9658127
13029,2,-4.6130047,2.5053983
94588,1,8.313784,0.21652815
90877,4,-4.475099,4.005849
24878,1,8.73888,1.2957609
183901,0,-3.3137424,-7.695089
13262,1,8.444757,0.21105069
180710,0,-3.5548744,-8.370598
81636,1,8.2373495,1.3348683
81161,1,8.430639,1.2408584
177584,1,8.891684,1.2641431
162605,1,8.425774,-0.025016844
85697,1,8.522741,1.097828
165928,2,-4.312409,3.1362495
179780,0,-3.6716459,-8.581338
90836,1,8.529701,0.9720514
1519,4,-4.367806,4.021908
12474,4,-4.4081783,4.084195
155197,4,-4.231457,3.501041
97874,0,-3.6489737,-8.595689
162889,4,-4.5364323,4.003364
62594,0,-3.0281672,-6.1918235
96569,1,8.406372,0.83723783
21553,4,-4.276894,3.4777007
20756,0,-3.4448085,-7.325184
27185,4,-4.4753757,4.282822
137589,4,-4.1472907,3.659588
167109,4,-4.6694927,4.0712337
165534,4,-4.361924,4.055042
166020,1,8.621341,1.4792235
155462,4,-4.49096,4.178305
25947,0,-3.6629832,-8.512577
178621,4,-4.480636,3.966101
111857,3,-2.977017,-3.196215
163098,1,8.739634,1.580976
166244,1,8.369231,0.6347862
122406,4,-4.243058,3.5829208
103898,1,8.4378,1.2263697
110633,1,8.465776,-0.21964927
19226,4,-4.5337057,4.033922
4116,4,-4.354668,3.8929381
29841,4,-4.6056924,3.6214614
107457,3,-3.0492516,-3.5672839
39502,4,-4.5394006,4.0125804
24301,3,-2.6359313,-2.779512
173877,2,-4.6128087,2.4937778
18391,1,8.32477,0.6839346
159178,1,8.481327,1.0461313
135829,0,-3.4613664,-7.303272
107907,0,-3.7165918,-9.108543
71761,3,-2.6405134,-2.1821845
162010,1,8.745824,1.2270966
103812,4,-4.373966,4.1332126
97474,0,-3.4340613,-8.6100855
28678,0,-3.0070975,-7.3281903
107172,1,6.6315017,-2.7613153
17413,0,-3.5332308,-7.33973
147683,1,8.673621,0.7888622
89181,2,-4.265014,2.3122275
179355,2,-4.410916,2.5819147
92788,1,8.426609,0.88222104
176645,4,-4.3775425,4.071557
47845,2,-3.848651,2.2868633
177903,4,-4.53226,3.987213
35310,0,-3.7018104,-8.866419
179951,3,-2.9952183,-2.2533956
106582,4,-4.3834863,3.5240862
93852,2,-3.6136146,1.0064504
184144,1,5.2610335,-4.171519
50379,4,-4.3243246,3.6212602
70416,1,8.166294,-0.033504535
179816,2,-4.645806,3.167335
18537,0,-3.336742,-7.9451632
107882,0,-3.6153395,-8.983173
70299,1,8.577901,1.0287395
100906,0,-3.1032217,-8.211882
10562,1,6.5042806,-3.4223273
10684,1,8.570988,0.94378996
149540,3,-2.6282713,-1.4145306
46623,1,8.411036,0.4493622
60672,4,-4.1903267,3.873453
149211,1,7.9581046,0.22661947
178793,2,-4.3756933,2.9954371
164495,1,8.338272,0.030668715
63182,0,-3.174824,-6.4635787
169366,2,-4.655096,3.1090431
162734,1,8.542942,-0.22250211
84480,4,-3.7546687,3.1674829
25329,2,-4.3626766,2.7047448
33219,2,-5.0606937,2.3869202
75568,4,-5.313527,3.6254492
157820,1,8.439166,0.12266242
176025,4,-4.317615,3.8261142
113157,0,-3.0396516,-8.1598215
159457,4,-4.362559,4.1847205
160303,1,8.828907,1.1834414
174576,0,-3.1403427,-7.2654247
114718,0,-3.2774398,-7.1000085
185047,1,8.599182,1.1867384
161050,4,-4.3954206,3.9875221
3979,4,-4.0723634,3.4600482
86157,1,8.760799,0.683214
177704,2,-4.5737443,2.6470668
161322,1,8.810808,1.1101593
18815,0,-3.6458561,-8.905137
188442,3,-2.5822363,-4.082204
45727,2,-4.010705,2.2313106
93491,1,8.6463585,0.96869594
104583,4,-4.454575,3.975064
183557,0,-3.0857666,-6.9830294
161315,1,8.755753,1.2164174
4159,0,-3.8762236,-6.729831
90580,1,9.071942,0.89522
143793,3,-2.7147248,-2.3538916
190631,1,8.48047,0.9286254
159768,4,-4.584931,4.0386114
77074,2,-4.374876,2.5668232
90792,4,-4.442132,4.0051775
77714,2,-5.082147,2.1148758
99206,0,-3.198012,-8.26389
40171,0,-3.6081429,-9.013023
22257,1,5.691976,-5.081168
83007,3,-2.5123198,-4.081836
80999,4,-4.1584744,4.0928946
96720,0,-3.5176728,-8.587105
97548,0,-3.2603962,-8.730927
181244,0,-3.6001601,-8.487698
76913,1,8.121602,0.039999492
32710,0,-3.420623,-8.282578
161498,1,9.033688,0.93713355
14969,1,8.641477,1.2409903
7928,1,8.490734,0.5275827
37965,1,8.888642,1.0370673
4981,4,-4.3510184,3.6917596
84062,4,-4.3210106,4.210186
83719,2,-4.2772765,2.5122378
110040,1,8.561507,0.043805085
101100,0,-3.3567436,-7.625645
51515,1,8.639273,1.1699234
21162,0,-3.586828,-8.641492
104274,2,-4.6124773,3.3497317
190871,1,8.577421,1.5311815
188211,2,-4.5616174,2.5773587
3411,3,-2.3497818,-3.3248484
60112,0,-3.399491,-6.5582037
150739,4,-3.9422982,3.7150168
103878,4,-4.5379796,4.057111
179862,4,-4.6331344,4.0226436
176874,4,-4.6929984,4.1847095
25438,4,-4.4603734,3.9967349
94316,1,8.823346,1.119581
184806,3,-2.9337249,-4.623476
75521,4,-5.3449388,3.9721184
62767,0,-3.1656697,-6.4162927
42843,4,-4.4121246,4.2490354
15642,4,-4.457359,4.2101054
180429,0,-3.6832716,-8.918053
25114,1,8.880516,1.0675915
23955,4,-4.6411753,4.300745
122817,3,-3.26376,-3.901479
86358,1,8.633871,1.1852717
165916,1,8.5258255,0.3363409
4091,4,-4.3120003,3.5747755
8543,1,8.223163,0.29564664
113359,0,-3.4450471,-7.4632053
12123,2,-4.433233,2.737544
178853,3,-2.6536381,-2.4487076
24352,1,8.733388,1.0032885
166905,1,8.723412,0.83370465
89806,4,-4.3914156,3.5352442
188047,0,-3.4801931,-7.0613017
152274,1,8.155299,-0.0695582
190980,3,-3.0957625,-4.6268964
161434,1,8.566479,1.0949343
81830,2,-4.291251,2.5106769
57134,2,-4.25124,2.2966895
25154,4,-4.406058,3.6472692
165545,3,-3.255662,-3.1900556
178883,3,-2.9256177,-2.5282924
99205,0,-3.485993,-7.254889
82485,1,8.46442,0.8950302
28212,4,-4.499723,4.2296586
21439,4,-4.3658705,4.038244
149572,3,-2.765938,-1.3383191
119527,2,-4.2403717,2.645439
5247,1,8.528479,0.8162747
154034,3,-2.45476,-1.1216063
153351,2,-4.2069306,2.3101315
60214,0,-3.3649004,-6.5492034
166528,1,8.598411,1.2865962
177010,2,-4.6211734,2.297231
87173,4,-4.3798738,4.012856
143865,3,-2.4473717,-1.4692516
160127,2,-4.383232,2.5425477
182939,0,-3.7625244,-8.280104
187429,3,-3.3542252,-3.2706714
119436,4,-4.330622,4.012954
112999,1,8.537967,1.2495449
164032,2,-4.129548,2.2860153
37945,1,8.335877,0.17873982
28632,4,-4.390165,3.824042
113871,0,-3.3883827,-7.502223
175838,4,-4.5796604,4.0847845
166525,1,8.481344,0.78672737
37474,2,-4.4700937,2.696974
157440,3,-3.0184283,-2.537126
149511,3,-2.8403728,-1.9150174
165307,1,8.73305,1.1173824
110299,2,-4.535809,2.569567
89160,2,-4.1222906,2.3582158
78791,2,-4.427043,2.488548
165909,3,-2.8394787,-2.9677072
165012,2,-4.2791862,2.3900216
77692,3,-3.771906,-3.7439787
120230,3,-2.7907069,-3.4302912
29536,0,-2.8968346,-7.2338777
174352,1,8.62015,0.8759851
153301,1,8.628383,-0.18524535
164537,1,8.573662,1.0712649
30458,4,-4.636471,3.6670985
184986,2,-4.661389,2.9823558
184825,3,-2.8221083,-4.658029
14483,1,8.513753,0.7036574
187318,4,-4.389237,4.030202
190807,2,-4.4327703,2.5047588
33794,1,8.871502,1.1779547
21593,1,8.729288,0.12453066
156482,2,-4.183149,2.4455602
4517,1,8.302754,0.02648708
163373,4,-4.3172803,4.086261
11688,1,8.795001,0.92976576
103873,2,-3.870383,3.007012
153743,2,-4.122305,2.409228
156511,4,-4.0860014,3.9634871
77820,3,-3.4485042,-3.1681318
86648,4,-4.50849,3.9107068
171556,4,-4.464011,3.7594216
52643,1,8.287909,-0.095412254
167773,4,-5.2079167,3.8784146
18567,0,-3.369047,-8.179624
34466,0,-3.6098385,-8.740105
16621,4,-4.396094,3.9902227
136433,0,-3.3474553,-6.9906216
112760,4,-4.0035586,3.2516072
172867,1,7.960649,0.03981831
108225,2,-4.5597577,3.2600167
1681,4,-4.355507,3.5593343
117272,4,-4.4128976,3.8909473
182676,1,8.685919,1.2726041
26462,1,8.522933,1.1247996
166057,3,-2.6807833,-1.1614475
176466,4,-4.3383784,3.3107953
150219,4,-4.4418826,4.0308905
150653,3,-2.4405668,-1.9069442
26304,1,8.32744,0.29831553
154786,1,8.216937,0.3507229
16314,1,8.59825,1.3627806
99271,1,8.526411,1.1981986
98587,0,-2.96759,-7.268652
77607,4,-3.853999,3.2176723
178073,4,-4.5196834,4.2324586
147015,1,8.872941,0.7642763
78594,1,6.5634108,-2.0354183
29133,1,8.946347,1.0313131
189584,4,-4.5561423,3.6387324
108825,3,-3.0094209,-4.367071
119687,4,-4.2609463,3.706087
32105,4,-4.5569363,4.1533647
85582,2,-4.2951446,2.4590456
182539,0,-3.838778,-8.4707985
107404,4,-4.1943645,3.546355
122711,4,-4.2876887,3.93726
27293,2,-4.3004994,2.478762
183576,4,-4.526952,4.1579914
11379,4,-4.238704,4.025866
137447,3,-2.709875,-3.13881
123547,4,-4.0886235,3.8803823
147635,1,8.47952,0.8484167
137129,3,-2.8921719,-3.243886
171213,4,-4.3017764,3.6720312
148199,2,-4.207964,2.2438648
33861,1,8.791988,1.2085711
49321,4,-4.429287,3.6155212
50400,4,-4.399087,3.8630722
150977,4,-4.478178,4.0944495
22400,0,-3.4796147,-7.437924
189581,4,-4.5674257,3.9524791
83949,1,8.652283,0.47283816
72947,1,8.406595,1.1940091
175280,4,-4.469426,3.736085
176885,2,-4.6610103,2.7637353
97045,2,-4.503066,3.0203993
86364,2,-4.1271996,2.307735
18778,0,-3.4278338,-8.677791
18641,1,8.896645,1.2150351
52613,4,-4.076805,3.83934
84732,1,8.98148,0.8419402
80813,2,-3.4779797,2.5133936
33169,0,-3.545756,-8.799123
149172,4,-4.289448,4.096929
11854,1,8.648705,1.1148053
48756,4,-4.414581,3.9148395
39681,1,8.740765,1.1685913
185213,4,-4.016142,3.7832537
154699,4,-4.450148,4.098977
160630,1,8.793054,1.114868
157844,4,-4.1616445,3.2970593
40027,1,5.9430385,-4.961983
145112,4,-4.312041,3.9458401
30003,0,-3.882776,-8.443359
169221,2,-4.312379,2.4703302
103772,2,-4.980324,2.6041005
159063,1,8.545969,1.0781299
73225,4,-4.4523444,3.791595
94516,2,-4.5161057,2.4672108
9834,1,8.69721,0.905483
98361,4,-4.5632935,4.2059164
38918,4,-5.284428,3.8699994
113375,0,-3.0801682,-7.951291
32981,4,-4.551816,3.7660785
13160,4,-4.505743,3.887318
113628,0,-2.8250277,-7.2366815
176995,4,-4.2961817,3.3662722
187437,4,-4.0614643,3.726934
21024,1,8.292662,0.09939082
181472,0,-3.8681622,-8.356341
78991,1,8.430264,0.06515654
82105,4,-4.455524,3.9821982
154353,4,-3.948604,3.5691128
59509,0,-4.099094,-6.6814117
184782,2,-4.249873,2.374342
49919,4,-4.26068,3.6874201
14164,4,-4.439326,3.8880188
136453,0,-2.8599112,-7.1903777
11132,3,-3.5800867,-3.0595381
34631,4,-4.391397,3.8963592
57614,2,-3.5039213,2.0242927
176933,1,8.562372,1.2562991
185870,4,-4.2971005,3.6946325
80031,3,-2.8542113,-1.6172421
173473,2,-4.7600017,3.2459853
184252,4,-4.4459014,3.758731
182736,1,8.400059,1.1296136
31868,2,-3.9273648,2.6644611
14348,1,8.627512,0.03419474
115430,2,-4.1461825,2.8207242
7625,1,8.300737,0.14317153
39235,2,-4.417986,3.1711917
162087,1,8.814135,1.2274978
164045,3,-2.7976847,-2.1258194
175097,1,5.945784,-5.306498
49049,4,-4.3842206,4.117841
159139,1,8.426394,-0.35789388
163691,1,8.618089,0.46616334
27791,0,-3.280512,-8.01074
167569,2,-4.4092307,2.4540317
186663,1,8.238956,-0.06314011
109788,0,-3.7090328,-7.000712
159389,2,-4.265962,2.5564954
18266,1,8.656781,1.0236558
118090,4,-4.579019,3.9886954
99484,0,-3.060037,-7.3572025
8865,1,8.306105,0.551539
100432,1,8.182981,0.53180385
13596,1,8.363734,0.20744915
29454,1,8.353407,0.47088975
177388,2,-4.579448,2.5699632
188756,4,-4.1208806,3.8594794
62331,0,-3.3197644,-6.4367723
38051,4,-4.665869,4.050917
170586,4,-5.278878,3.8146057
112180,3,-2.9056737,-3.1271982
15735,1,8.339518,0.41060302
40673,0,-3.6352127,-8.800485
90799,4,-4.396528,4.145379
136452,0,-3.4471107,-7.3546696
107701,1,8.57635,1.2489723
127936,2,-3.9710283,1.8131024
7624,1,8.567237,0.9601762
136619,3,-2.2444715,-3.4107752
43986,0,-3.3036232,-7.2152557
70357,4,-4.35208,4.0812054
36620,0,-3.4341269,-7.954614
6372,3,-2.6094341,-2.643478
18846,0,-3.6261084,-8.6977215
168937,2,-4.5876336,2.5069413
105111,4,-4.388868,4.014165
164149,1,8.690718,1.3662997
8558,1,8.751271,1.3502197
22099,1,8.387018,0.19662832
41984,2,-4.464031,3.0390885
25442,4,-4.3456545,4.350531
179879,4,-4.705869,3.9758847
27508,2,-4.149156,2.2981365
60487,0,-3.8871372,-6.5921354
174768,2,-4.348921,2.5056846
73320,4,-4.3635907,4.0746617
175993,1,8.219784,-0.1818133
161552,1,8.615217,1.1151823
112035,0,-3.5711114,-8.883009
100697,3,-3.0619836,-3.4163558
173466,4,-4.50281,4.1561246
163471,1,8.796723,0.7904674
34588,0,-3.4840205,-8.847635
190704,4,-4.5818906,4.1509953
169834,4,-4.4316654,4.148692
119401,4,-5.2190194,3.577182
114677,0,-3.1089325,-6.98792
18675,1,8.152134,0.20224553
112003,0,-3.7863212,-8.4977455
77543,3,-2.4843698,-2.834748
12796,0,-3.2439132,-8.55066
36833,0,-3.7958777,-8.564091
11527,1,5.9978013,-5.054409
80231,1,8.732233,1.0821202
160547,1,8.813492,1.4020929
17624,1,8.746572,1.0505506
62565,0,-3.2317014,-6.6629686
104276,4,-4.664783,4.184033
161828,1,8.328535,0.030831711
147734,1,8.517562,1.1563958
25141,4,-4.418006,3.5260377
177654,4,-4.197921,3.9274762
123579,2,-4.0494485,2.3402505
30125,1,8.807851,1.2817557
79508,3,-2.8449624,-1.9596989
186038,0,-3.7058582,-8.618107
91017,2,-4.54771,2.644864
168715,4,-4.510192,3.9717255
19947,1,8.569124,-0.14038265
7613,4,-4.249362,3.9438488
187219,0,-3.665953,-8.374467
141288,4,-4.4320464,4.0565085
113853,3,-2.9737988,-4.471083
29437,0,-3.5046763,-7.5999775
100159,0,-3.1818833,-8.240101
91929,1,8.718235,0.94758713
93653,4,-4.260291,3.5741916
162361,1,8.436926,0.5433557
176740,2,-4.213765,2.1794133
101332,2,-4.5053635,2.6129794
192690,2,-3.8535388,2.1432526
144268,3,-2.7205317,-1.3809954
153800,1,8.095354,-0.055606376
120794,3,-2.94193,-2.811493
64959,1,5.643858,-4.7508054
16030,1,8.602707,0.31383803
14416,2,-4.613901,2.4815745
115314,1,8.109766,0.34560865
110110,0,-3.3124633,-7.5221405
156191,1,8.768985,1.0069242
101756,0,-3.132737,-7.712433
5483,4,-4.4946103,3.945539
45306,0,-3.5355272,-8.254797
87272,2,-4.351156,2.3599253
87233,1,8.871132,0.9486001
22470,0,-3.622632,-7.3253326
12925,2,-4.470029,3.213191
157111,1,8.672452,0.6153242
91642,1,8.593112,1.0976421
190225,1,8.572835,1.2473155
14008,1,8.464991,0.55353725
80273,3,-3.0634258,-3.6063876
92391,1,8.554742,1.2872988
176172,4,-4.3830733,4.0104985
17839,4,-4.277426,4.071008
10733,1,8.588131,1.2063279
93633,4,-4.2053514,3.851442
188709,1,8.747055,1.3569154
182898,0,-3.3890617,-8.694811
188291,4,-4.231406,3.3423147
160788,1,8.826105,1.2510073
8310,1,8.721752,1.4466892
179046,3,-2.7630281,-3.331045
20204,1,8.635283,1.3205816
177918,4,-4.580795,4.060988
165865,3,-3.0765665,-4.471098
93669,1,8.716226,-0.091640085
40652,0,-3.472251,-7.487943
163115,4,-4.268302,4.032122
59894,0,-3.2387326,-6.478445
116830,1,8.810185,1.1767323
33248,2,-4.6005273,3.3322155
182334,0,-3.4987183,-8.936331
167626,4,-4.6709986,3.9699051
175570,4,-4.7592034,4.032154
87899,1,8.736818,1.4280735
99227,0,-3.2787836,-7.6886654
38077,1,8.416355,0.97912335
78893,4,-4.4637165,3.7075183
173989,4,-4.549175,4.3093905
93774,4,-4.5748625,4.240534
105679,4,-4.4342055,4.2794533
12817,3,-2.704169,-3.96006
15177,2,-4.312296,2.6990075
23606,4,-4.342665,4.008904
147579,1,8.938277,0.86890846
85004,1,8.696085,1.042522
144297,3,-2.7039201,-2.3025067
15627,4,-4.2454066,3.9029708
29527,0,-2.7913048,-7.325
180957,0,-3.6170404,-8.411275
147818,2,-3.9746993,2.2655652
84150,2,-4.3534617,2.6909206
159811,1,8.300589,1.0475376
188909,3,-2.5350623,-3.360503
79815,2,-4.2477956,2.8738658
91930,1,8.657903,1.1961241
33090,0,-3.4025493,-7.6168566
82636,1,8.533933,1.0203681
115745,3,-2.7548742,-1.0890961
8226,1,8.674469,0.9277295
90571,1,8.896079,0.8723599
42634,0,-3.638795,-8.558934
90701,1,8.878712,0.8326167
39836,4,-4.604745,4.041419
152263,1,8.950136,1.1884518
192607,1,8.594873,0.7735142
58021,3,-2.3240023,-3.1733234
49565,4,-4.4980736,4.1002393
6637,2,-4.3262873,2.5404904
111551,4,-4.390744,3.7827137
143873,3,-2.7347527,-2.413914
137663,4,-4.2768707,3.7454832
102813,2,-4.492363,3.3979158
164047,1,8.433837,0.124974824
95812,2,-5.20267,2.795695
148018,1,8.75576,1.1745472
112839,0,-3.0932233,-8.390869
14988,2,-4.5326204,3.1923418
85218,2,-4.291208,2.2771673
173131,1,6.036958,-4.221653
20264,4,-4.526157,4.424362
89143,2,-4.134297,2.6073704
159033,4,-4.3255763,3.962027
114311,2,-4.2527976,2.3489125
90163,2,-4.5056777,3.307239
90622,1,9.002611,0.88895583
179564,0,-3.5761926,-8.636323
113641,0,-3.738368,-8.549044
95972,2,-4.453004,2.7962298
110262,0,-3.6197505,-8.622461
147473,1,8.680671,0.8979591
10727,4,-4.293323,4.019688
149220,1,8.662468,1.4433789
32989,4,-4.55242,3.756571
33489,2,-4.4888763,3.2520094
109292,4,-4.433341,3.9600337
123825,3,-2.9006493,-3.5220203
93675,4,-4.4862714,3.668095
63,2,-4.183996,2.5702345
5383,1,8.761629,0.8725807
88751,1,8.763369,1.1548351
102853,4,-4.304484,3.4926367
29651,4,-4.600149,4.2723675
162669,1,8.893728,1.2148118
20337,1,8.439787,0.4857903
161668,4,-4.3258667,3.730952
113023,4,-4.3439016,3.750663
158140,2,-3.6335301,2.2132876
61096,2,-4.175961,2.078547
174400,1,7.526909,0.20882636
137618,2,-4.370477,2.406443
95164,4,-4.3005633,3.830841
85798,1,8.738435,1.3050528
16142,0,-3.049307,-7.440682
27320,4,-4.393508,3.2980735
148027,4,-4.2899394,4.0815325
38214,0,-3.6573884,-8.44831
163367,4,-4.465632,4.1774406
151166,4,-4.4380198,3.9512825
193388,2,-4.127311,2.3518987
14474,1,8.44432,-0.31702486
87867,4,-4.361561,3.9194527
33112,0,-3.495276,-7.9534545
82727,2,-4.5495615,3.2228758
48893,2,-4.388617,2.1939673
141109,4,-4.4386435,4.107126
162372,2,-4.4982505,3.0987685
38093,1,8.550994,0.58457667
10911,2,-4.2234764,2.847044
18275,2,-4.199467,2.5691361
87791,1,8.5793295,1.4007939
108956,0,-3.6642463,-8.499497
176978,4,-4.504747,3.8734643
12871,4,-4.564592,4.005453
28390,2,-4.644845,2.7421172
172039,4,-4.3082943,4.2072964
26030,1,8.528425,1.4395404
188847,4,-4.1901393,3.619631
82067,4,-4.3111444,4.4063563
165301,1,8.729256,1.0691452
39062,1,8.484227,1.0315331
106489,2,-4.416727,2.6354756
78695,2,-3.9617302,2.244902
146410,1,8.856797,1.130367
122374,1,7.859743,0.24934925
169647,1,8.493334,0.61372846
183517,0,-3.4445393,-7.35497
77551,3,-2.5137105,-2.6146574
10583,1,8.805995,1.3344406
14407,1,8.7892885,0.46376887
179363,3,-2.984306,-3.5089989
28874,4,-4.436337,3.9002428
189591,4,-4.33011,3.9344118
20716,4,-4.3909435,3.6249812
18523,0,-3.3696623,-7.751633
48906,2,-4.5250688,3.3002257
162859,2,-4.4419656,3.3172174
103447,4,-4.4846478,4.238535
144647,2,-4.2590847,2.2995758
87162,2,-4.3097444,2.7668195
188747,4,-4.291473,3.9476957
160557,1,8.733425,1.2660166
170006,2,-3.9264314,2.2398422
12042,2,-4.5114303,2.5862293
72846,4,-4.24628,3.7557547
163063,3,-2.8872554,-2.539837
112282,0,-3.6940007,-8.586472
84780,2,-4.234692,2.356034
15068,1,8.73083,1.1994926
36617,0,-3.5041249,-8.227818
36887,4,-4.009,3.6030009
162902,4,-4.5639143,3.9170568
116790,4,-4.400656,4.0158796
33559,0,-3.601359,-8.718888
43157,3,-2.874855,-3.379463
48359,0,-3.283282,-8.383593
173105,1,8.472446,0.81524235
181145,4,-4.219526,3.333676
182235,2,-4.312078,3.0040863
174444,3,-2.5329463,-1.4250603
